,Unnamed: 0,"(theta0, omega0)",converged to,closest fp,stability,success,theta0,omega0,converged to with reg,closest fp with reg,stability with reg,success reg
86,0,"(182.20278287280718, 6.880265017441282)","(0.0011653006076812744, -0.0015467379707843065)","(0.0, 0.0)",unstable,False,182.20278287280718,6.880265017441282,"(0.0066496580839157104, 0.007418242748826742)","(0.0, 0.0)",unstable,False
87,0,"(287.4550006915542, 12.012178408915704)","(-0.004058907739818096, -0.00501685356721282)","(0.0, 0.0)",unstable,False,287.4550006915542,12.012178408915704,"(-0.0025485747028142214, -0.0104365861043334)","(0.0, 0.0)",unstable,False
88,0,"(2.6417573167932717, -8.246793875555664)","(0.0005768268601968884, 0.001598322531208396)","(0.0, 0.0)",unstable,False,2.6417573167932717,-8.246793875555664,"(-0.0032780678011476994, -0.011946204118430614)","(0.0, 0.0)",unstable,False
89,0,"(188.7243724820743, 6.762331936089819)","(9.066164784599096e-05, 0.0010056596947833896)","(0.0, 0.0)",unstable,False,188.7243724820743,6.762331936089819,"(0.007857067510485649, 0.013680420815944672)","(0.0, 0.0)",unstable,False
90,0,"(347.6267467671024, -21.238349109406343)","(-0.000695635681040585, -0.004560419358313084)","(0.0, 0.0)",unstable,False,347.6267467671024,-21.238349109406343,"(0.0022413786500692368, 0.009586588479578495)","(0.0, 0.0)",unstable,False
91,0,"(53.58933443358286, 4.781853328692983)","(0.002316467696800828, 0.00022477019228972495)","(0.0, 0.0)",unstable,False,53.58933443358286,4.781853328692983,"(-3.608167025959119e-05, -0.00310862110927701)","(0.0, 0.0)",unstable,False
92,0,"(39.55979764933563, 3.8858290898494614)","(0.0038016631733626127, 0.006997366901487112)","(0.0, 0.0)",unstable,False,39.55979764933563,3.8858290898494614,"(0.005129250232130289, 0.010462726466357708)","(0.0, 0.0)",unstable,False
93,0,"(4.334504025697874, 1.4126171789204136)","(0.0007374038686975837, 0.002009050687775016)","(0.0, 0.0)",unstable,False,4.334504025697874,1.4126171789204136,"(0.0019732355140149593, 0.008181756362318993)","(0.0, 0.0)",unstable,False
94,0,"(100.98154054969356, -14.16565758813575)","(-0.0005804784595966339, -0.00023102022532839328)","(0.0, 0.0)",unstable,False,100.98154054969356,-14.16565758813575,"(-0.006510431878268719, -0.022320415824651718)","(0.0, 0.0)",unstable,False
95,0,"(269.313296695319, -9.03277323899021)","(0.001564952777698636, -0.0028196240309625864)","(0.0, 0.0)",unstable,False,269.313296695319,-9.03277323899021,"(-0.0005244336789473891, -0.008638212457299232)","(0.0, 0.0)",unstable,False
96,0,"(20.976499766621096, -4.094339930731436)","(0.000378478696802631, 0.0005530357593670487)","(0.0, 0.0)",unstable,False,20.976499766621096,-4.094339930731436,"(0.0015941053861752152, 0.0026571471244096756)","(0.0, 0.0)",unstable,False
97,0,"(229.18035136242935, 1.193048947092261)","(-0.009199237450957298, 0.001822243444621563)","(0.0, 0.0)",unstable,False,229.18035136242935,1.193048947092261,"(-0.004985824227333069, -0.010093031451106071)","(0.0, 0.0)",unstable,False
98,0,"(339.0234325032434, -10.267054542981262)","(0.001759745879098773, -0.0030657383613288403)","(0.0, 0.0)",unstable,False,339.0234325032434,-10.267054542981262,"(0.0016603933181613684, -0.002156864618882537)","(0.0, 0.0)",unstable,False
