,Unnamed: 0,"(x0, x_t0)",converged to,closest fp,stability,success,x0,x_t0,converged to with reg,closest fp with reg,stability with reg,success with reg
52,0,"(0.11877151356297172, -1.5983714840202392)","(1.222459077835083, -0.9810962677001953)",,,True,0.11877151356297172,-1.5983714840202392,"(1.1402066946029663, -1.0496231317520142)",None,None,True
53,0,"(-0.29127403876246394, 0.31040791114493366)","(-0.006234498228877783, -0.0073761967942118645)","(0.0, 0.0)",unstable,False,-0.29127403876246394,0.31040791114493366,"(-1.1723887920379639, 1.0167667865753174)",None,None,True
54,0,"(0.40732885939743163, -0.45298809463792006)","(0.023840371519327164, 0.021626895293593407)","(0.0, 0.0)",unstable,False,0.40732885939743163,-0.45298809463792006,"(1.1181031465530396, -1.0624028444290161)",None,None,True
55,0,"(-0.8563752911062934, -0.3370446009094178)","(-1.2443625926971436, -2.358412265777588)",,,False,-0.8563752911062934,-0.3370446009094178,"(1.1629390716552734, -1.0266337394714355)",None,None,True
56,0,"(-0.006301046508061889, 1.2277864827574827)","(-0.0648605078458786, -0.05585034564137459)","(0.0, 0.0)",unstable,False,-0.006301046508061889,1.2277864827574827,"(-1.0666143894195557, 1.1031358242034912)",None,None,True
57,0,"(0.5941324258101001, 1.3396328818938699)","(-0.10571829974651337, -0.07536162436008453)",,,False,0.5941324258101001,1.3396328818938699,"(-1.080375075340271, 1.0895856618881226)",None,None,True
58,0,"(-0.6779842405295718, -1.1615518103968152)","(0.06305374205112457, 0.033631764352321625)","(0.0, 0.0)",unstable,False,-0.6779842405295718,-1.1615518103968152,"(1.07071852684021, -1.1027729511260986)",None,None,True
59,0,"(0.9383821485224839, -2.894143886924817)","(1.7877719402313232, -0.5895267724990845)",,,True,0.9383821485224839,-2.894143886924817,"(1.4125624895095825, -0.8495293855667114)",None,None,True
60,0,"(0.6679909993258978, 0.3069722416362052)","(1.8786159753799438, 0.9864447712898254)",,,True,0.6679909993258978,0.3069722416362052,"(-1.187835931777954, 1.0095144510269165)",None,None,True
61,0,"(-0.9694436714667377, 1.0915105424693379)","(-1.4338022470474243, -0.257454514503479)",,,False,-0.9694436714667377,1.0915105424693379,"(-1.0615020990371704, 1.1072267293930054)",None,None,True
62,0,"(-0.37825308895484916, -1.963484349202606)","(0.9125851392745972, -1.2489980459213257)",,,True,-0.37825308895484916,-1.963484349202606,"(1.1871989965438843, -1.0041534900665283)",None,None,True
63,0,"(-3.2082729506681016, 0.2567142103379492)","(2.01299786567688, 0.03096267580986023)",,,True,-3.2082729506681016,0.2567142103379492,"(-1.1891498565673828, 0.9951780438423157)",None,None,True
64,0,"(0.9647001764498507, 1.1810070152236125)","(-0.06497636437416077, -0.03987191990017891)","(0.0, 0.0)",unstable,False,0.9647001764498507,1.1810070152236125,"(-1.0794117450714111, 1.1001611948013306)",None,None,True
65,0,"(-1.8566336105625665, -0.1600402004386749)","(0.039229702204465866, 0.015456137247383595)","(0.0, 0.0)",unstable,False,-1.8566336105625665,-0.1600402004386749,"(1.2869961261749268, -0.9294981956481934)",None,None,True
66,0,"(0.7279361882238926, 1.7714030854675942)","(-0.528718113899231, 1.6433731317520142)",,,True,0.7279361882238926,1.7714030854675942,"(-1.1582216024398804, 1.0337975025177002)",None,None,True
67,0,"(0.3727659472314295, -1.3893671019862472)","(1.3835761547088623, -0.8674772381782532)",,,True,0.3727659472314295,-1.3893671019862472,"(1.092937707901001, -1.0816242694854736)",None,None,True
68,0,"(0.06931049608291438, -1.6038904398710772)","(1.1932106018066406, -1.009499192237854)",,,True,0.06931049608291438,-1.6038904398710772,"(1.1068658828735352, -1.0606602430343628)",None,None,True
69,0,"(0.18501760311816376, 0.1941042184735284)","(-0.007111559621989727, -0.0028074560686945915)","(0.0, 0.0)",unstable,False,0.18501760311816376,0.1941042184735284,"(-1.2401365041732788, 0.9672842025756836)",None,None,True
70,0,"(0.5082052887746944, -0.47455982940425334)","(0.021158704534173012, 0.019033942371606827)","(0.0, 0.0)",unstable,False,0.5082052887746944,-0.47455982940425334,"(1.111014485359192, -1.0676729679107666)",None,None,True
71,0,"(-0.5879693429798845, -1.0131901240836616)","(0.033256519585847855, 0.02186562493443489)","(0.0, 0.0)",unstable,False,-0.5879693429798845,-1.0131901240836616,"(1.0660276412963867, -1.1079494953155518)",None,None,True
72,0,"(-0.62635877322276, 0.9773679494193518)","(-0.06956498324871063, -0.06275304406881332)","(0.0, 0.0)",unstable,False,-0.62635877322276,0.9773679494193518,"(-1.0533314943313599, 1.1160112619400024)",None,None,True
73,0,"(-0.2144765305135367, 1.3280362548612137)","(-1.2603994607925415, 0.9556132555007935)",,,True,-0.2144765305135367,1.3280362548612137,"(-1.0819652080535889, 1.0885765552520752)",None,None,True
74,0,"(0.19241173192246863, -0.04879568432089749)","(0.006552395410835743, 0.006339464336633682)","(0.0, 0.0)",unstable,False,0.19241173192246863,-0.04879568432089749,"(0.8254877924919128, -0.15103285014629364)",None,None,False
75,0,"(0.4318713432799478, 0.07335244665310475)","(1.992505669593811, -0.10982389748096466)",,,True,0.4318713432799478,0.07335244665310475,"(-0.2827081084251404, -0.3462141454219818)",None,None,False
76,0,"(-0.6684881985894053, 1.0978246531651368)","(-0.1459922343492508, -0.6009992361068726)",,,False,-0.6684881985894053,1.0978246531651368,"(-1.0586646795272827, 1.1126267910003662)",None,None,True
77,0,"(0.31513377181226526, -1.6159087872963058)","(1.363768458366394, -0.8807460069656372)",,,True,0.31513377181226526,-1.6159087872963058,"(1.1437921524047852, -1.0438663959503174)",None,None,True
78,0,"(-0.5492942719391731, -0.6326961676135247)","(0.01753791607916355, -0.0012925369665026665)","(0.0, 0.0)",unstable,False,-0.5492942719391731,-0.6326961676135247,"(1.0868247747421265, -1.0891228914260864)",None,None,True
79,0,"(-1.304590374994374, -0.2595085825375878)","(-0.7860761880874634, -2.566771984100342)",,,False,-1.304590374994374,-0.2595085825375878,"(1.2097392082214355, -0.9909602999687195)",None,None,True
80,0,"(-0.6150954959160654, 0.3813721058770584)","(-0.03835548833012581, -0.06052463501691818)","(0.0, 0.0)",unstable,False,-0.6150954959160654,0.3813721058770584,"(-1.1228759288787842, 1.0553414821624756)",None,None,True
81,0,"(0.9247990444408988, -1.3438184248047549)","(0.9885687828063965, 2.4380593299865723)",,,False,0.9247990444408988,-1.3438184248047549,"(1.0715153217315674, -1.0886491537094116)",None,None,True
82,0,"(0.5366883900348289, 0.26243883829551423)","(1.8412787914276123, 1.1002686023712158)",,,True,0.5366883900348289,0.26243883829551423,"(-1.195250153541565, 1.0013926029205322)",None,None,True
83,0,"(0.4504455562542303, 0.7333322080519055)","(-0.026535768061876297, -0.00819153431802988)","(0.0, 0.0)",unstable,False,0.4504455562542303,0.7333322080519055,"(-1.0638030767440796, 1.1059290170669556)",None,None,True
84,0,"(-1.1816114838438692, -0.8280111416962913)","(0.03225531801581383, 0.013713362626731396)","(0.0, 0.0)",unstable,False,-1.1816114838438692,-0.8280111416962913,"(1.031160831451416, -1.12917160987854)",None,None,True
85,0,"(-1.3606836881014541, 0.19633246136543261)","(-2.001131296157837, -0.10256104171276093)",,,True,-1.3606836881014541,0.19633246136543261,"(-1.2371222972869873, 0.9677278399467468)",None,None,True
86,0,"(0.8390461985165646, -0.6813045511759918)","(1.8208703994750977, -0.4972853660583496)",,,True,0.8390461985165646,-0.6813045511759918,"(1.0722050666809082, -1.101666808128357)",None,None,True
87,0,"(0.665270163475503, 0.8315609297971236)","(0.4257136881351471, 2.5365638732910156)",,,True,0.665270163475503,0.8315609297971236,"(-1.0590862035751343, 1.1115286350250244)",None,None,True
88,0,"(-0.5602864799209947, 0.40184034230326826)","(-1.7113635540008545, 0.6527118682861328)",,,True,-0.5602864799209947,0.40184034230326826,"(-1.125840663909912, 1.0547845363616943)",None,None,True
89,0,"(-0.1872628912797577, -0.36550684686797175)","(0.00878171343356371, 0.003992450889199972)","(0.0, 0.0)",unstable,False,-0.1872628912797577,-0.36550684686797175,"(1.1605664491653442, -1.0298278331756592)",None,None,True
90,0,"(-0.08503198401653403, 0.42554297102855293)","(-0.01457254122942686, -0.00833374448120594)","(0.0, 0.0)",unstable,False,-0.08503198401653403,0.42554297102855293,"(-1.1286544799804688, 1.0506571531295776)",None,None,True
91,0,"(0.9437889705608996, 0.05260951486098654)","(2.0127296447753906, -0.045698992908000946)",,,True,0.9437889705608996,0.05260951486098654,"(-0.8867543339729309, 0.08622410148382187)",None,None,False
92,0,"(-0.12487688190791935, 0.8302546182183526)","(-0.035690825432538986, -0.018351297825574875)","(0.0, 0.0)",unstable,False,-0.12487688190791935,0.8302546182183526,"(-1.060541033744812, 1.1128580570220947)",None,None,True
93,0,"(0.2681675146055874, 0.8037151365621175)","(-0.0286491010338068, -0.011732307262718678)","(0.0, 0.0)",unstable,False,0.2681675146055874,0.8037151365621175,"(-1.0540519952774048, 1.1089156866073608)",None,None,True
94,0,"(-2.1979895912278886, -0.5723301756784696)","(0.45840558409690857, -1.678484320640564)",,,True,-2.1979895912278886,-0.5723301756784696,"(1.08756422996521, -1.0846223831176758)",None,None,True
95,0,"(-1.0995783907127363, 1.7175899474220808)","(-0.16769325733184814, -0.1316365748643875)",,,False,-1.0995783907127363,1.7175899474220808,"(-1.1106624603271484, 1.0690176486968994)",None,None,True
96,0,"(-0.9788530046618004, -0.18733342312150245)","(-1.9947235584259033, -0.34307661652565)",,,True,-0.9788530046618004,-0.18733342312150245,"(1.2545655965805054, -0.9572944641113281)",None,None,True
97,0,"(0.041123043368853335, -0.7628400444696416)","(0.025330577045679092, 0.013562279753386974)","(0.0, 0.0)",unstable,False,0.041123043368853335,-0.7628400444696416,"(1.063535451889038, -1.1075786352157593)",None,None,True
98,0,"(-1.7244390860990553, 0.31731819010867224)","(-1.8508672714233398, -1.1098003387451172)",,,True,-1.7244390860990553,0.31731819010867224,"(-1.16201913356781, 1.024239182472229)",None,None,True
99,0,"(-2.12025300252758, -0.004707879060292874)","(0.08062247186899185, 0.04532299190759659)","(0.0, 0.0)",unstable,False,-2.12025300252758,-0.004707879060292874,"(1.1112024784088135, 0.3149011731147766)",None,None,False
100,0,"(-1.2708018069379945, 0.19351650886036229)","(-1.9960622787475586, -0.032100923359394073)",,,True,-1.2708018069379945,0.19351650886036229,"(-1.2387495040893555, 0.9667307138442993)",None,None,True
101,0,"(0.5018904280120284, 0.7728230802388878)","(-0.02583325281739235, -0.014062494039535522)","(0.0, 0.0)",unstable,False,0.5018904280120284,0.7728230802388878,"(-1.058205008506775, 1.112396240234375)",None,None,True
102,0,"(-1.9889474531558087, 2.0800519994544917)","(-0.01666140928864479, -0.11201594024896622)",,,False,-1.9889474531558087,2.0800519994544917,"(-1.218444585800171, 0.9767861366271973)",None,None,True
103,0,"(-0.1157940640664423, 2.428020778493694)","(-1.3630558252334595, 0.8810983896255493)",,,True,-0.1157940640664423,2.428020778493694,"(-1.3142818212509155, 0.9195470809936523)",None,None,True
104,0,"(-0.9705297234310607, 0.5596304920386879)","(-0.039115820080041885, -0.03929433599114418)","(0.0, 0.0)",unstable,False,-0.9705297234310607,0.5596304920386879,"(-1.0812519788742065, 1.0921331644058228)",None,None,True
105,0,"(0.7316188381572464, -1.4985927920192983)","(1.5879993438720703, -0.728651225566864)",,,True,0.7316188381572464,-1.4985927920192983,"(1.1132700443267822, -1.065735936164856)",None,None,True
106,0,"(0.35870665296561327, -1.3214446958881771)","(1.606117606163025, -0.5389059782028198)",,,False,0.35870665296561327,-1.3214446958881771,"(1.079672932624817, -1.0931670665740967)",None,None,True
107,0,"(-0.9423451237719646, -0.33028254775599225)","(0.5918067693710327, -1.172417402267456)",,,False,-0.9423451237719646,-0.33028254775599225,"(1.152176022529602, -1.0316381454467773)",None,None,True
108,0,"(0.018105802017801848, -1.2256968206486518)","(1.091336727142334, -1.0827562808990479)",,,True,0.018105802017801848,-1.2256968206486518,"(1.078627586364746, -1.1008107662200928)",None,None,True
109,0,"(0.9446716696726738, 0.4646406780355809)","(1.711066484451294, 1.595471978187561)",,,True,0.9446716696726738,0.4646406780355809,"(-1.1288970708847046, 1.0544025897979736)",None,None,True
110,0,"(0.15937618808406215, 0.07392683299392706)","(0.00010242238931823522, 0.009049281477928162)","(0.0, 0.0)",unstable,False,0.15937618808406215,0.07392683299392706,"(-1.33677077293396, 0.8969192504882812)",None,None,True
111,0,"(-2.870987691194412, 0.3583354248418002)","(1.570402979850769, -0.7427139282226562)",,,True,-2.870987691194412,0.3583354248418002,"(-1.1539967060089111, 1.0347058773040771)",None,None,True
112,0,"(-0.797570397814734, -0.8678790205397546)","(0.03770105913281441, 0.013804132118821144)","(0.0, 0.0)",unstable,False,-0.797570397814734,-0.8678790205397546,"(1.0667067766189575, -1.1080611944198608)",None,None,True
113,0,"(0.7357182336334361, 1.2153044409413805)","(-0.06191736459732056, -0.04039230942726135)","(0.0, 0.0)",unstable,False,0.7357182336334361,1.2153044409413805,"(-1.0831854343414307, 1.1009435653686523)",None,None,True
114,0,"(-0.3861675374225095, -0.008772236704635525)","(-0.010532696731388569, -0.013550160452723503)","(0.0, 0.0)",unstable,False,-0.3861675374225095,-0.008772236704635525,"(0.6774646043777466, -0.1974676549434662)",None,None,False
115,0,"(-0.35609748684474873, -0.48238842325432174)","(0.008612032048404217, 0.0004445688391570002)","(0.0, 0.0)",unstable,False,-0.35609748684474873,-0.48238842325432174,"(1.097876787185669, -1.0669323205947876)",None,None,True
116,0,"(-1.8352764722337032, 0.31138712791438977)","(0.025960315018892288, 0.0071103982627391815)","(0.0, 0.0)",unstable,False,-1.8352764722337032,0.31138712791438977,"(-1.1732560396194458, 1.0184643268585205)",None,None,True
117,0,"(-1.3310291408717145, 0.3847028341681519)","(-1.9978554248809814, 0.18099942803382874)",,,True,-1.3310291408717145,0.3847028341681519,"(-1.117795705795288, 1.0590288639068604)",None,None,True
118,0,"(-0.49432569357924444, 1.0039260575376074)","(-0.039130546152591705, -0.025033503770828247)","(0.0, 0.0)",unstable,False,-0.49432569357924444,1.0039260575376074,"(-1.0761592388153076, 1.0939178466796875)",None,None,True
119,0,"(-0.4078355026618099, 0.5075817116014272)","(-0.02036570943892002, -0.015103286132216454)","(0.0, 0.0)",unstable,False,-0.4078355026618099,0.5075817116014272,"(-1.102081060409546, 1.0728429555892944)",None,None,True
120,0,"(-0.2882638308761833, -0.9121273702481897)","(0.030104538425803185, 0.018993094563484192)","(0.0, 0.0)",unstable,False,-0.2882638308761833,-0.9121273702481897,"(1.0694189071655273, -1.1048624515533447)",None,None,True
121,0,"(0.050192006965717635, 0.2441458489248939)","(-0.006020757369697094, -0.0040700058452785015)","(0.0, 0.0)",unstable,False,0.050192006965717635,0.2441458489248939,"(-1.2105830907821655, 0.9891477823257446)",None,None,True
122,0,"(2.7252860838771054, 0.4799370821080083)","(-1.5318630933761597, 0.7661808729171753)",,,True,2.7252860838771054,0.4799370821080083,"(-1.1136327981948853, 1.0675557851791382)",None,None,True
123,0,"(1.074397885933044, -0.17205644880087878)","(1.9902801513671875, -0.2494049072265625)",,,True,1.074397885933044,-0.17205644880087878,"(1.2663118839263916, -0.9487485885620117)",None,None,True
124,0,"(-0.4987890806872232, -1.1474653244187538)","(0.10450589656829834, 0.07531265914440155)",,,False,-0.4987890806872232,-1.1474653244187538,"(1.013574242591858, -1.1500800848007202)",None,None,True
125,0,"(-0.40895994825867826, -0.36076539763639204)","(0.0004333980323281139, -0.011012527160346508)","(0.0, 0.0)",unstable,False,-0.40895994825867826,-0.36076539763639204,"(1.1539194583892822, -1.0331960916519165)",None,None,True
126,0,"(-0.13405191634967667, 0.2183384670014038)","(-0.009823057800531387, -0.008204856887459755)","(0.0, 0.0)",unstable,False,-0.13405191634967667,0.2183384670014038,"(-1.2259176969528198, 0.9789522886276245)",None,None,True
127,0,"(-0.506347001154194, -1.0628338880399857)","(0.04233544319868088, 0.021950140595436096)","(0.0, 0.0)",unstable,False,-0.506347001154194,-1.0628338880399857,"(1.0547822713851929, -1.1150124073028564)",None,None,True
128,0,"(1.4672786295471933, -0.20711383158821267)","(1.9939744472503662, 0.318712055683136)",,,True,1.4672786295471933,-0.20711383158821267,"(1.2274444103240967, -0.9741576313972473)",None,None,True
129,0,"(1.5212462180799056, -0.27770113710196104)","(1.989431619644165, 0.3536840081214905)",,,True,1.5212462180799056,-0.27770113710196104,"(1.2027380466461182, -0.995182991027832)",None,None,True
130,0,"(0.5224004875831055, 1.2436649305137981)","(-0.38921982049942017, 1.7654482126235962)",,,True,0.5224004875831055,1.2436649305137981,"(-1.0766552686691284, 1.0961580276489258)",None,None,True
131,0,"(0.3936946036263013, -0.44095331457427606)","(0.02313132770359516, 0.0209063608199358)","(0.0, 0.0)",unstable,False,0.3936946036263013,-0.44095331457427606,"(1.1285430192947388, -1.0549547672271729)",None,None,True
