,Unnamed: 0,"(x0, x_t0)",converged to,closest fp,stability,success,x0,x_t0,converged to with reg,closest fp with reg,stability with reg,success with reg
10,0,"(1.4784759173600532, 1.2625420977240893)","(-0.17536738514900208, -0.1298515498638153)",,,False,1.4784759173600532,1.2625420977240893,"(0.28854280710220337, 2.4338347911834717)",None,None,True
11,0,"(1.3612830822518251, 1.5045903690618871)","(0.08786081522703171, 2.2643864154815674)",,,True,1.3612830822518251,1.5045903690618871,"(0.07267877459526062, 2.2473583221435547)",None,None,True
12,0,"(-0.3373801224746092, 1.782273183598956)","(-1.3972922563552856, 0.8595499992370605)",,,True,-0.3373801224746092,1.782273183598956,"(-1.3919309377670288, 0.861344039440155)",None,None,True
13,0,"(-2.6279383650827133, 0.16616841020080966)","(1.1047943830490112, -1.0698881149291992)",,,True,-2.6279383650827133,0.16616841020080966,"(1.12041175365448, -1.0631440877914429)",None,None,True
14,0,"(0.834264240088301, -0.5473229272957644)","(0.04366647079586983, 0.04790065065026283)","(0.0, 0.0)",unstable,False,0.834264240088301,-0.5473229272957644,"(1.7776756286621094, -0.5960662961006165)",None,None,True
15,0,"(0.9553658931249444, 0.22002669629854452)","(-0.9695669412612915, 1.0358978509902954)",,,False,0.9553658931249444,0.22002669629854452,"(1.9762248992919922, 0.4222384989261627)",None,None,True
16,0,"(-0.8483994767784658, -0.6364236174417508)","(0.024865927174687386, 0.001573817222379148)","(0.0, 0.0)",unstable,False,-0.8483994767784658,-0.6364236174417508,"(-1.3032886981964111, -2.410914182662964)",None,None,True
17,0,"(-0.5230806201118926, 0.18380687173978447)","(-0.669510006904602, -2.5844695568084717)",,,False,-0.5230806201118926,0.18380687173978447,"(-1.8215878009796143, 0.5563499331474304)",None,None,True
18,0,"(-0.21014771754576198, 1.4306574240359053)","(-1.2465906143188477, 0.9597489237785339)",,,True,-0.21014771754576198,1.4306574240359053,"(-1.2495967149734497, 0.9555014371871948)",None,None,True
19,0,"(0.6053106319647162, -0.6835775760633196)","(0.03651593253016472, 0.02666756883263588)","(0.0, 0.0)",unstable,False,0.6053106319647162,-0.6835775760633196,"(1.6158897876739502, -0.7126272916793823)",None,None,True
20,0,"(0.22139524619370887, 0.17989877273227833)","(0.40419068932533264, 2.507530689239502)",,,False,0.22139524619370887,0.17989877273227833,"(0.8959282040596008, 2.6660919189453125)",None,None,True
21,0,"(-0.7507839843821495, -1.2681263857469964)","(0.0409780852496624, -2.122087240219116)",,,True,-0.7507839843821495,-1.2681263857469964,"(0.03433949872851372, -2.1424126625061035)",None,None,True
22,0,"(0.6108152437670995, 0.3939846870988695)","(0.5786507725715637, 2.572885036468506)",,,False,0.6108152437670995,0.3939846870988695,"(1.6152271032333374, 1.840814232826233)",None,None,True
23,0,"(-0.3574352864815339, 1.5771073210612558)","(-1.3782775402069092, 0.86744225025177)",,,True,-0.3574352864815339,1.5771073210612558,"(-1.3775912523269653, 0.8706842660903931)",None,None,True
24,0,"(-0.5364971103820866, -1.0051769140789835)","(0.1434749811887741, -2.0245680809020996)",,,True,-0.5364971103820866,-1.0051769140789835,"(0.1474953144788742, -2.0278496742248535)",None,None,True
25,0,"(1.1766433885036414, -1.0304796485332417)","(1.8332064151763916, -0.5503875017166138)",,,True,1.1766433885036414,-1.0304796485332417,"(1.8299930095672607, -0.5499941110610962)",None,None,True
26,0,"(-0.25029896332331425, -0.06115084676890278)","(-0.971671462059021, -2.660794973373413)",,,False,-0.25029896332331425,-0.06115084676890278,"(-2.00553035736084, -0.10111977159976959)",None,None,True
27,0,"(-1.4811347818396547, 1.3230822307346155)","(-0.926007091999054, -2.2882819175720215)",,,False,-1.4811347818396547,1.3230822307346155,"(-1.9123220443725586, 0.45328646898269653)",None,None,True
28,0,"(0.9107937252285887, 0.8475306348042072)","(0.7692349553108215, 2.6643643379211426)",,,True,0.9107937252285887,0.8475306348042072,"(0.8786579966545105, 2.6741440296173096)",None,None,True
29,0,"(1.4247212966189178, -0.45217841509187584)","(1.9956334829330444, -0.11093088239431381)",,,True,1.4247212966189178,-0.45217841509187584,"(2.0089898109436035, -0.10321922600269318)",None,None,True
30,0,"(1.1863629400414797, 0.28849015429260766)","(1.8836629390716553, 0.9799079895019531)",,,True,1.1863629400414797,0.28849015429260766,"(1.8572314977645874, 1.0167601108551025)",None,None,True
31,0,"(0.053180936830646196, -1.9883927886266277)","(1.2405942678451538, -0.968528151512146)",,,True,0.053180936830646196,-1.9883927886266277,"(1.2422246932983398, -0.9665379524230957)",None,None,True
32,0,"(0.33786417177845923, 2.537255092902895)","(-1.106241226196289, 1.0611424446105957)",,,True,0.33786417177845923,2.537255092902895,"(-1.1194157600402832, 1.0633533000946045)",None,None,True
33,0,"(0.3402328515877339, -2.4258336826740687)","(1.49082350730896, -0.7882785797119141)",,,True,0.3402328515877339,-2.4258336826740687,"(1.4931442737579346, -0.7943091988563538)",None,None,True
34,0,"(-0.02554322102510168, 0.5242051245975722)","(-0.029278945177793503, -0.020226961001753807)","(0.0, 0.0)",unstable,False,-0.02554322102510168,0.5242051245975722,"(-1.1404900550842285, 1.0431430339813232)",None,None,True
35,0,"(-0.6799427714199555, 0.17301563768139186)","(-1.8752130270004272, 0.49347925186157227)",,,True,-0.6799427714199555,0.17301563768139186,"(-1.8809324502944946, 0.49341821670532227)",None,None,True
36,0,"(-0.17420696203732328, -0.3408399494287279)","(0.009120089933276176, 0.004295852035284042)","(0.0, 0.0)",unstable,False,-0.17420696203732328,-0.3408399494287279,"(0.4301137924194336, -1.7219051122665405)",None,None,True
37,0,"(-1.1044886488614098, 0.13491706437370551)","(-2.0206587314605713, 0.16290631890296936)",,,True,-1.1044886488614098,0.13491706437370551,"(-2.00512957572937, 0.17658914625644684)",None,None,True
38,0,"(0.33076357397653794, 0.3406710057076335)","(-0.002030692994594574, -0.0005676659638993442)","(0.0, 0.0)",unstable,False,0.33076357397653794,0.3406710057076335,"(0.7201551198959351, 2.6653175354003906)",None,None,True
39,0,"(-0.9099819941499793, -1.2762727251739965)","(-0.14661742746829987, -2.303739070892334)",,,True,-0.9099819941499793,-1.2762727251739965,"(-0.24371890723705292, -2.411121368408203)",None,None,True
40,0,"(-0.9221770291744195, 1.2140965035188342)","(-0.5579690337181091, -1.7505642175674438)",,,False,-0.9221770291744195,1.2140965035188342,"(-1.6956430673599243, 0.6586108803749084)",None,None,True
41,0,"(0.8953916488595829, 0.24991270202789345)","(1.9591236114501953, 0.509689450263977)",,,True,0.8953916488595829,0.24991270202789345,"(1.9655344486236572, 0.500543475151062)",None,None,True
42,0,"(0.5027281502350051, -0.5764771876752295)","(0.028464922681450844, 0.02156192995607853)","(0.0, 0.0)",unstable,False,0.5027281502350051,-0.5764771876752295,"(1.5823787450790405, -0.7338317632675171)",None,None,True
43,0,"(-0.5582125698661166, -2.1200681919230107)","(0.8142253160476685, -1.3346000909805298)",,,True,-0.5582125698661166,-2.1200681919230107,"(0.810024082660675, -1.3410615921020508)",None,None,True
44,0,"(0.23981046221199784, 0.6404442522017524)","(-0.013859164901077747, -0.007841268554329872)","(0.0, 0.0)",unstable,False,0.23981046221199784,0.6404442522017524,"(-0.5525186061859131, 1.5885893106460571)",None,None,True
45,0,"(1.2693237630189316, 0.4900846764476681)","(-0.023190919309854507, 0.0002006388094741851)","(0.0, 0.0)",unstable,False,1.2693237630189316,0.4900846764476681,"(1.593573808670044, 1.8902461528778076)",None,None,True
46,0,"(0.2271580773768594, -0.32034451167855366)","(0.012182521633803844, 0.012945815920829773)","(0.0, 0.0)",unstable,False,0.2271580773768594,-0.32034451167855366,"(1.540574550628662, -0.764997661113739)",None,None,True
47,0,"(0.2530308612556601, 1.2727011549458753)","(-0.801470935344696, 1.3331048488616943)",,,True,0.2530308612556601,1.2727011549458753,"(-0.7928857803344727, 1.3550001382827759)",None,None,True
48,0,"(-0.732219887133927, -1.0242147803175787)","(0.058365751057863235, 0.03417692333459854)","(0.0, 0.0)",unstable,False,-0.732219887133927,-1.0242147803175787,"(-0.2503718435764313, -2.4044625759124756)",None,None,True
49,0,"(-0.41025645081690726, 0.7365377706616026)","(-0.03977232426404953, -0.029982293024659157)","(0.0, 0.0)",unstable,False,-0.41025645081690726,0.7365377706616026,"(-1.4781646728515625, 0.801055908203125)",None,None,True
50,0,"(-0.6116814242578175, 0.712664873780117)","(-0.03662297874689102, -0.025041978806257248)","(0.0, 0.0)",unstable,False,-0.6116814242578175,0.712664873780117,"(-1.6070890426635742, 0.7177482843399048)",None,None,True
51,0,"(0.6665766373553018, 0.8025409899782016)","(-0.03127612546086311, -0.010452556423842907)","(0.0, 0.0)",unstable,False,0.6665766373553018,0.8025409899782016,"(0.5097746253013611, 2.584824562072754)",None,None,True
52,0,"(0.11877151356297172, -1.5983714840202392)","(1.222459077835083, -0.9810962677001953)",,,True,0.11877151356297172,-1.5983714840202392,"(1.164757490158081, -1.0007688999176025)",None,None,True
53,0,"(-0.29127403876246394, 0.31040791114493366)","(-0.006234498228877783, -0.0073761967942118645)","(0.0, 0.0)",unstable,False,-0.29127403876246394,0.31040791114493366,"(-1.5943094491958618, 0.7247638702392578)",None,None,True
54,0,"(0.40732885939743163, -0.45298809463792006)","(0.023840371519327164, 0.021626895293593407)","(0.0, 0.0)",unstable,False,0.40732885939743163,-0.45298809463792006,"(1.5781924724578857, -0.7334381341934204)",None,None,True
55,0,"(-0.8563752911062934, -0.3370446009094178)","(-1.2443625926971436, -2.358412265777588)",,,False,-0.8563752911062934,-0.3370446009094178,"(-1.8886306285858154, -0.9160246849060059)",None,None,True
56,0,"(-0.006301046508061889, 1.2277864827574827)","(-0.0648605078458786, -0.05585034564137459)","(0.0, 0.0)",unstable,False,-0.006301046508061889,1.2277864827574827,"(-1.0792990922927856, 1.094270944595337)",None,None,True
57,0,"(0.5941324258101001, 1.3396328818938699)","(-0.10571829974651337, -0.07536162436008453)",,,False,0.5941324258101001,1.3396328818938699,"(-0.3467116951942444, 1.8071190118789673)",None,None,True
58,0,"(-0.6779842405295718, -1.1615518103968152)","(0.06305374205112457, 0.033631764352321625)","(0.0, 0.0)",unstable,False,-0.6779842405295718,-1.1615518103968152,"(0.028913801535964012, -2.142995834350586)",None,None,True
59,0,"(0.9383821485224839, -2.894143886924817)","(1.7877719402313232, -0.5895267724990845)",,,True,0.9383821485224839,-2.894143886924817,"(1.7934989929199219, -0.5885197520256042)",None,None,True
60,0,"(0.6679909993258978, 0.3069722416362052)","(1.8786159753799438, 0.9864447712898254)",,,True,0.6679909993258978,0.3069722416362052,"(1.8875478506088257, 0.9425438642501831)",None,None,True
61,0,"(-0.9694436714667377, 1.0915105424693379)","(-1.4338022470474243, -0.257454514503479)",,,False,-0.9694436714667377,1.0915105424693379,"(-1.7351757287979126, 0.633283257484436)",None,None,True
62,0,"(-0.37825308895484916, -1.963484349202606)","(0.9125851392745972, -1.2489980459213257)",,,True,-0.37825308895484916,-1.963484349202606,"(0.8892453908920288, -1.2563828229904175)",None,None,True
63,0,"(-3.2082729506681016, 0.2567142103379492)","(2.01299786567688, 0.03096267580986023)",,,True,-3.2082729506681016,0.2567142103379492,"(2.007086992263794, 0.027775054797530174)",None,None,True
64,0,"(0.9647001764498507, 1.1810070152236125)","(-0.06497636437416077, -0.03987191990017891)","(0.0, 0.0)",unstable,False,0.9647001764498507,1.1810070152236125,"(0.3622036576271057, 2.491621971130371)",None,None,True
65,0,"(-1.8566336105625665, -0.1600402004386749)","(0.039229702204465866, 0.015456137247383595)","(0.0, 0.0)",unstable,False,-1.8566336105625665,-0.1600402004386749,"(-1.0130443572998047, -2.641099452972412)",None,None,True
66,0,"(0.7279361882238926, 1.7714030854675942)","(-0.528718113899231, 1.6433731317520142)",,,True,0.7279361882238926,1.7714030854675942,"(-0.45520544052124023, 1.6912086009979248)",None,None,True
67,0,"(0.3727659472314295, -1.3893671019862472)","(1.3835761547088623, -0.8674772381782532)",,,True,0.3727659472314295,-1.3893671019862472,"(1.3718585968017578, -0.8759075403213501)",None,None,True
68,0,"(0.06931049608291438, -1.6038904398710772)","(1.1932106018066406, -1.009499192237854)",,,True,0.06931049608291438,-1.6038904398710772,"(1.1733338832855225, -1.0193188190460205)",None,None,True
69,0,"(0.18501760311816376, 0.1941042184735284)","(-0.007111559621989727, -0.0028074560686945915)","(0.0, 0.0)",unstable,False,0.18501760311816376,0.1941042184735284,"(0.48884671926498413, 2.5723485946655273)",None,None,True
70,0,"(0.5082052887746944, -0.47455982940425334)","(0.021158704534173012, 0.019033942371606827)","(0.0, 0.0)",unstable,False,0.5082052887746944,-0.47455982940425334,"(1.6340478658676147, -0.6997718811035156)",None,None,True
71,0,"(-0.5879693429798845, -1.0131901240836616)","(0.033256519585847855, 0.02186562493443489)","(0.0, 0.0)",unstable,False,-0.5879693429798845,-1.0131901240836616,"(0.04201676696538925, -2.1346352100372314)",None,None,True
72,0,"(-0.62635877322276, 0.9773679494193518)","(-0.06956498324871063, -0.06275304406881332)","(0.0, 0.0)",unstable,False,-0.62635877322276,0.9773679494193518,"(-1.569153904914856, 0.7468053698539734)",None,None,True
73,0,"(-0.2144765305135367, 1.3280362548612137)","(-1.2603994607925415, 0.9556132555007935)",,,True,-0.2144765305135367,1.3280362548612137,"(-1.2398691177368164, 0.9428874850273132)",None,None,True
74,0,"(0.19241173192246863, -0.04879568432089749)","(0.006552395410835743, 0.006339464336633682)","(0.0, 0.0)",unstable,False,0.19241173192246863,-0.04879568432089749,"(1.8887888193130493, -0.48170024156570435)",None,None,True
75,0,"(0.4318713432799478, 0.07335244665310475)","(1.992505669593811, -0.10982389748096466)",,,True,0.4318713432799478,0.07335244665310475,"(2.016315460205078, -0.12192115932703018)",None,None,True
76,0,"(-0.6684881985894053, 1.0978246531651368)","(-0.1459922343492508, -0.6009992361068726)",,,False,-0.6684881985894053,1.0978246531651368,"(-1.5762884616851807, 0.7392433881759644)",None,None,True
77,0,"(0.31513377181226526, -1.6159087872963058)","(1.363768458366394, -0.8807460069656372)",,,True,0.31513377181226526,-1.6159087872963058,"(1.3747004270553589, -0.8744555711746216)",None,None,True
78,0,"(-0.5492942719391731, -0.6326961676135247)","(0.01753791607916355, -0.0012925369665026665)","(0.0, 0.0)",unstable,False,-0.5492942719391731,-0.6326961676135247,"(-0.5782307386398315, -2.6193013191223145)",None,None,True
79,0,"(-1.304590374994374, -0.2595085825375878)","(-0.7860761880874634, -2.566771984100342)",,,False,-1.304590374994374,-0.2595085825375878,"(-1.8378877639770508, -1.1313490867614746)",None,None,True
80,0,"(-0.6150954959160654, 0.3813721058770584)","(-0.03835548833012581, -0.06052463501691818)","(0.0, 0.0)",unstable,False,-0.6150954959160654,0.3813721058770584,"(-1.7195444107055664, 0.6361514329910278)",None,None,True
81,0,"(0.9247990444408988, -1.3438184248047549)","(0.9885687828063965, 2.4380593299865723)",,,False,0.9247990444408988,-1.3438184248047549,"(1.6896960735321045, -0.6631472706794739)",None,None,True
82,0,"(0.5366883900348289, 0.26243883829551423)","(1.8412787914276123, 1.1002686023712158)",,,True,0.5366883900348289,0.26243883829551423,"(1.8776867389678955, 0.9721459150314331)",None,None,True
83,0,"(0.4504455562542303, 0.7333322080519055)","(-0.026535768061876297, -0.00819153431802988)","(0.0, 0.0)",unstable,False,0.4504455562542303,0.7333322080519055,"(-0.0033730820287019014, 2.159540891647339)",None,None,True
84,0,"(-1.1816114838438692, -0.8280111416962913)","(0.03225531801581383, 0.013713362626731396)","(0.0, 0.0)",unstable,False,-1.1816114838438692,-0.8280111416962913,"(-1.070310354232788, -2.6073293685913086)",None,None,True
85,0,"(-1.3606836881014541, 0.19633246136543261)","(-2.001131296157837, -0.10256104171276093)",,,True,-1.3606836881014541,0.19633246136543261,"(-2.0062255859375, -0.10430826991796494)",None,None,True
86,0,"(0.8390461985165646, -0.6813045511759918)","(1.8208703994750977, -0.4972853660583496)",,,True,0.8390461985165646,-0.6813045511759918,"(1.7407106161117554, -0.6241934895515442)",None,None,True
87,0,"(0.665270163475503, 0.8315609297971236)","(0.4257136881351471, 2.5365638732910156)",,,True,0.665270163475503,0.8315609297971236,"(0.44077053666114807, 2.5537850856781006)",None,None,True
88,0,"(-0.5602864799209947, 0.40184034230326826)","(-1.7113635540008545, 0.6527118682861328)",,,True,-0.5602864799209947,0.40184034230326826,"(-1.701613187789917, 0.6539540886878967)",None,None,True
89,0,"(-0.1872628912797577, -0.36550684686797175)","(0.00878171343356371, 0.003992450889199972)","(0.0, 0.0)",unstable,False,-0.1872628912797577,-0.36550684686797175,"(0.41940754652023315, -1.7499691247940063)",None,None,True
90,0,"(-0.08503198401653403, 0.42554297102855293)","(-0.01457254122942686, -0.00833374448120594)","(0.0, 0.0)",unstable,False,-0.08503198401653403,0.42554297102855293,"(-1.2758477926254272, 0.9436167478561401)",None,None,True
91,0,"(0.9437889705608996, 0.05260951486098654)","(2.0127296447753906, -0.045698992908000946)",,,True,0.9437889705608996,0.05260951486098654,"(2.0044071674346924, -0.05630682036280632)",None,None,True
92,0,"(-0.12487688190791935, 0.8302546182183526)","(-0.035690825432538986, -0.018351297825574875)","(0.0, 0.0)",unstable,False,-0.12487688190791935,0.8302546182183526,"(-1.201399564743042, 0.995172381401062)",None,None,True
93,0,"(0.2681675146055874, 0.8037151365621175)","(-0.0286491010338068, -0.011732307262718678)","(0.0, 0.0)",unstable,False,0.2681675146055874,0.8037151365621175,"(-0.5854046940803528, 1.5558338165283203)",None,None,True
94,0,"(-2.1979895912278886, -0.5723301756784696)","(0.45840558409690857, -1.678484320640564)",,,True,-2.1979895912278886,-0.5723301756784696,"(0.4502512514591217, -1.7004127502441406)",None,None,True
95,0,"(-1.0995783907127363, 1.7175899474220808)","(-0.16769325733184814, -0.1316365748643875)",,,False,-1.0995783907127363,1.7175899474220808,"(-1.747394323348999, 0.619308590888977)",None,None,True
96,0,"(-0.9788530046618004, -0.18733342312150245)","(-1.9947235584259033, -0.34307661652565)",,,True,-0.9788530046618004,-0.18733342312150245,"(-1.988635778427124, -0.3321552872657776)",None,None,True
97,0,"(0.041123043368853335, -0.7628400444696416)","(0.025330577045679092, 0.013562279753386974)","(0.0, 0.0)",unstable,False,0.041123043368853335,-0.7628400444696416,"(1.1198980808258057, -1.0610584020614624)",None,None,True
98,0,"(-1.7244390860990553, 0.31731819010867224)","(-1.8508672714233398, -1.1098003387451172)",,,True,-1.7244390860990553,0.31731819010867224,"(-1.855696678161621, -1.0671451091766357)",None,None,True
99,0,"(-2.12025300252758, -0.004707879060292874)","(0.08062247186899185, 0.04532299190759659)","(0.0, 0.0)",unstable,False,-2.12025300252758,-0.004707879060292874,"(-0.3047845959663391, -2.4440853595733643)",None,None,True
100,0,"(-1.2708018069379945, 0.19351650886036229)","(-1.9960622787475586, -0.032100923359394073)",,,True,-1.2708018069379945,0.19351650886036229,"(-2.001516819000244, 0.04932694509625435)",None,None,True
101,0,"(0.5018904280120284, 0.7728230802388878)","(-0.02583325281739235, -0.014062494039535522)","(0.0, 0.0)",unstable,False,0.5018904280120284,0.7728230802388878,"(0.09458088874816895, 2.262119770050049)",None,None,True
102,0,"(-1.9889474531558087, 2.0800519994544917)","(-0.01666140928864479, -0.11201594024896622)",,,False,-1.9889474531558087,2.0800519994544917,"(-1.995300531387329, 0.21408072113990784)",None,None,True
103,0,"(-0.1157940640664423, 2.428020778493694)","(-1.3630558252334595, 0.8810983896255493)",,,True,-0.1157940640664423,2.428020778493694,"(-1.3729770183563232, 0.8743596076965332)",None,None,True
104,0,"(-0.9705297234310607, 0.5596304920386879)","(-0.039115820080041885, -0.03929433599114418)","(0.0, 0.0)",unstable,False,-0.9705297234310607,0.5596304920386879,"(-1.8381068706512451, 0.540829598903656)",None,None,True
105,0,"(0.7316188381572464, -1.4985927920192983)","(1.5879993438720703, -0.728651225566864)",,,True,0.7316188381572464,-1.4985927920192983,"(1.5973970890045166, -0.7274177670478821)",None,None,True
106,0,"(0.35870665296561327, -1.3214446958881771)","(1.606117606163025, -0.5389059782028198)",,,False,0.35870665296561327,-1.3214446958881771,"(1.3868411779403687, -0.8702880144119263)",None,None,True
107,0,"(-0.9423451237719646, -0.33028254775599225)","(0.5918067693710327, -1.172417402267456)",,,False,-0.9423451237719646,-0.33028254775599225,"(-1.8996565341949463, -0.8836040496826172)",None,None,True
108,0,"(0.018105802017801848, -1.2256968206486518)","(1.091336727142334, -1.0827562808990479)",,,True,0.018105802017801848,-1.2256968206486518,"(1.0902459621429443, -1.0844780206680298)",None,None,True
109,0,"(0.9446716696726738, 0.4646406780355809)","(1.711066484451294, 1.595471978187561)",,,True,0.9446716696726738,0.4646406780355809,"(1.718526840209961, 1.5618364810943604)",None,None,True
110,0,"(0.15937618808406215, 0.07392683299392706)","(0.00010242238931823522, 0.009049281477928162)","(0.0, 0.0)",unstable,False,0.15937618808406215,0.07392683299392706,"(1.7967942953109741, 1.286072015762329)",None,None,True
111,0,"(-2.870987691194412, 0.3583354248418002)","(1.570402979850769, -0.7427139282226562)",,,True,-2.870987691194412,0.3583354248418002,"(1.565474271774292, -0.745954692363739)",None,None,True
112,0,"(-0.797570397814734, -0.8678790205397546)","(0.03770105913281441, 0.013804132118821144)","(0.0, 0.0)",unstable,False,-0.797570397814734,-0.8678790205397546,"(-0.6592947244644165, -2.648827075958252)",None,None,True
113,0,"(0.7357182336334361, 1.2153044409413805)","(-0.06191736459732056, -0.04039230942726135)","(0.0, 0.0)",unstable,False,0.7357182336334361,1.2153044409413805,"(0.0017981588607653975, 2.176593065261841)",None,None,True
114,0,"(-0.3861675374225095, -0.008772236704635525)","(-0.010532696731388569, -0.013550160452723503)","(0.0, 0.0)",unstable,False,-0.3861675374225095,-0.008772236704635525,"(-1.9653667211532593, 0.3368908762931824)",None,None,True
115,0,"(-0.35609748684474873, -0.48238842325432174)","(0.008612032048404217, 0.0004445688391570002)","(0.0, 0.0)",unstable,False,-0.35609748684474873,-0.48238842325432174,"(-0.19290485978126526, -2.3565220832824707)",None,None,True
116,0,"(-1.8352764722337032, 0.31138712791438977)","(0.025960315018892288, 0.0071103982627391815)","(0.0, 0.0)",unstable,False,-1.8352764722337032,0.31138712791438977,"(-1.6691316366195679, -1.7015295028686523)",None,None,True
117,0,"(-1.3310291408717145, 0.3847028341681519)","(-1.9978554248809814, 0.18099942803382874)",,,True,-1.3310291408717145,0.3847028341681519,"(-1.9984352588653564, 0.1797512322664261)",None,None,True
118,0,"(-0.49432569357924444, 1.0039260575376074)","(-0.039130546152591705, -0.025033503770828247)","(0.0, 0.0)",unstable,False,-0.49432569357924444,1.0039260575376074,"(-1.4795479774475098, 0.804733157157898)",None,None,True
119,0,"(-0.4078355026618099, 0.5075817116014272)","(-0.02036570943892002, -0.015103286132216454)","(0.0, 0.0)",unstable,False,-0.4078355026618099,0.5075817116014272,"(-1.554861307144165, 0.750956654548645)",None,None,True
120,0,"(-0.2882638308761833, -0.9121273702481897)","(0.030104538425803185, 0.018993094563484192)","(0.0, 0.0)",unstable,False,-0.2882638308761833,-0.9121273702481897,"(0.5671864151954651, -1.5690311193466187)",None,None,True
121,0,"(0.050192006965717635, 0.2441458489248939)","(-0.006020757369697094, -0.0040700058452785015)","(0.0, 0.0)",unstable,False,0.050192006965717635,0.2441458489248939,"(-1.001568078994751, 1.159732460975647)",None,None,True
122,0,"(2.7252860838771054, 0.4799370821080083)","(-1.5318630933761597, 0.7661808729171753)",,,True,2.7252860838771054,0.4799370821080083,"(-1.5293896198272705, 0.7732253074645996)",None,None,True
123,0,"(1.074397885933044, -0.17205644880087878)","(1.9902801513671875, -0.2494049072265625)",,,True,1.074397885933044,-0.17205644880087878,"(1.98529851436615, -0.25836294889450073)",None,None,True
124,0,"(-0.4987890806872232, -1.1474653244187538)","(0.10450589656829834, 0.07531265914440155)",,,False,-0.4987890806872232,-1.1474653244187538,"(0.397646963596344, -1.7770678997039795)",None,None,True
125,0,"(-0.40895994825867826, -0.36076539763639204)","(0.0004333980323281139, -0.011012527160346508)","(0.0, 0.0)",unstable,False,-0.40895994825867826,-0.36076539763639204,"(-1.078673005104065, -2.6116812229156494)",None,None,True
126,0,"(-0.13405191634967667, 0.2183384670014038)","(-0.009823057800531387, -0.008204856887459755)","(0.0, 0.0)",unstable,False,-0.13405191634967667,0.2183384670014038,"(-1.5414259433746338, 0.75993412733078)",None,None,True
127,0,"(-0.506347001154194, -1.0628338880399857)","(0.04233544319868088, 0.021950140595436096)","(0.0, 0.0)",unstable,False,-0.506347001154194,-1.0628338880399857,"(0.2651911973953247, -1.8940706253051758)",None,None,True
128,0,"(1.4672786295471933, -0.20711383158821267)","(1.9939744472503662, 0.318712055683136)",,,True,1.4672786295471933,-0.20711383158821267,"(1.9882118701934814, 0.33222436904907227)",None,None,True
129,0,"(1.5212462180799056, -0.27770113710196104)","(1.989431619644165, 0.3536840081214905)",,,True,1.5212462180799056,-0.27770113710196104,"(1.9860937595367432, 0.3508759140968323)",None,None,True
130,0,"(0.5224004875831055, 1.2436649305137981)","(-0.38921982049942017, 1.7654482126235962)",,,True,0.5224004875831055,1.2436649305137981,"(-0.38978415727615356, 1.7687318325042725)",None,None,True
131,0,"(0.3936946036263013, -0.44095331457427606)","(0.02313132770359516, 0.0209063608199358)","(0.0, 0.0)",unstable,False,0.3936946036263013,-0.44095331457427606,"(1.5758146047592163, -0.739151656627655)",None,None,True
