,"(x0, y0)",converged to,closest fp,stability,success
0,"(0.2395065440313509, 0.2816943349723598)","(0.0015427380567416549, 0.002249902579933405)","(0.0, 0.0)",unstable,False
0,"(0.32061132044863433, -0.5478961970397069)","(0.007354825735092163, -0.011125123128294945)","(0.0, 0.0)",unstable,False
0,"(0.5170054402642632, 1.128275112641143)","(0.0007338285213336349, 2.0005099773406982)","(0.0, 2.0)",stable,True
0,"(1.2892937183956494, 1.370086057583501)","(0.0025404454208910465, 1.998971939086914)","(0.0, 2.0)",stable,True
0,"(0.41063867983798097, 0.8118580604853289)","(0.0002795696200337261, 2.000274658203125)","(0.0, 2.0)",stable,True
0,"(0.5855075574485387, 0.9401303146296397)","(-9.859800047706813e-05, 2.0002899169921875)","(0.0, 2.0)",stable,True
0,"(1.1572367824433274, 0.35235189317298554)","(2.9999661445617676, 0.0002541184367146343)","(3.0, 0.0)",stable,True
0,"(1.036976814881324, 0.596495625490663)","(2.9995064735412598, 0.00019606351270340383)","(3.0, 0.0)",stable,True
0,"(0.6028792288557299, 0.9861873800422211)","(5.3966046834830195e-05, 1.9997352361679077)","(0.0, 2.0)",stable,True
0,"(1.1859877041060836, 0.8280688151595745)","(2.9989821910858154, 0.00033963919850066304)","(3.0, 0.0)",stable,True
0,"(1.3078312578177278, 1.3812022968202715)","(0.0015990256797522306, 1.9982486963272095)","(0.0, 2.0)",stable,True
0,"(0.7951813170512978, 0.7899039789336182)","(1.9072479009628296, 0.4572753310203552)",,,False
0,"(1.4349807565168544, 1.301711241587371)","(0.9761098027229309, 1.016299843788147)","(1.0, 1.0)",unstable,False
0,"(1.458699083073462, 0.9627445352477504)","(2.99965238571167, 4.594325946527533e-05)","(3.0, 0.0)",stable,True
0,"(1.3425557563446737, 1.0424006404070254)","(2.997704029083252, 0.00075106619624421)","(3.0, 0.0)",stable,True
0,"(0.6858712781309466, 1.2790307450780176)","(0.0014172435039654374, 2.0001156330108643)","(0.0, 2.0)",stable,True
0,"(0.4763734981012595, 1.0577773590224908)","(0.0005689203971996903, 2.0011537075042725)","(0.0, 2.0)",stable,True
0,"(0.9485150508161097, 1.0580446966211463)","(0.002531886100769043, 1.9958537817001343)","(0.0, 2.0)",stable,True
0,"(1.1371573389896081, 1.1603776302160713)","(0.008601689711213112, 1.9851226806640625)","(0.0, 2.0)",stable,True
0,"(1.4730933137600988, 0.8829850069198829)","(2.9994819164276123, 0.00045436620712280273)","(3.0, 0.0)",stable,True
0,"(1.1269751940683563, 1.5801274014069275)","(0.00012586117372848094, 1.9997307062149048)","(0.0, 2.0)",stable,True
0,"(1.3429155367635568, 0.9149712126052806)","(2.997889995574951, 0.0010746598709374666)","(3.0, 0.0)",stable,True
0,"(0.7290712410325155, 0.8319737797666097)","(0.8304511308670044, 1.124585509300232)",,,False
0,"(1.0902288151161021, 0.5362838077915061)","(2.9981002807617188, 0.0003785729350056499)","(3.0, 0.0)",stable,True
0,"(0.7687152703052959, 1.3406828648017644)","(-2.1338462829589844e-05, 2.0000956058502197)","(0.0, 2.0)",stable,True
0,"(1.3073545270619258, 1.195321777621947)","(1.0123988389968872, 0.9916213154792786)","(1.0, 1.0)",unstable,False
0,"(1.354701732572884, 1.1219599561564526)","(2.5569424629211426, 0.16242879629135132)",,,False
0,"(1.2696258078548452, 1.396772206978727)","(0.0009927749633789062, 1.999437689781189)","(0.0, 2.0)",stable,True
0,"(1.475067337987022, 0.5782727720431287)","(3.000830888748169, 0.00035359858884476125)","(3.0, 0.0)",stable,True
0,"(0.8899988724480422, 0.9766708720979369)","(0.0076500894501805305, 1.988551378250122)","(0.0, 2.0)",stable,True
0,"(1.4829570592002133, 1.6338857461018252)","(0.0960947722196579, 0.7012844085693359)",,,False
0,"(1.0713536241010682, 0.984850950855624)","(2.973522663116455, 0.009149742312729359)","(3.0, 0.0)",stable,True
0,"(0.9500915551465818, 0.996897877006611)","(0.026768315583467484, 1.9492565393447876)","(0.0, 2.0)",stable,True
0,"(1.0415971164298958, 1.5188577227767053)","(0.00042667388333939016, 2.0000267028808594)","(0.0, 2.0)",stable,True
