,"(x0, y0)",converged to,closest fp,stability,success
0,"(0.4821561973260824, 2.6168100959725016)","(-0.0007535695913247764, 0.0016141415107995272)","(0.0, 0.0)",unstable,False
0,"(-0.9822688669366985, 1.6864301008088816)","(-8.165836334228516e-06, 1.9999847412109375)","(0.0, 2.0)",stable,True
0,"(-0.6908207375857689, 1.9002171910493995)","(0.0007484793895855546, 2.0005669593811035)","(0.0, 2.0)",stable,True
0,"(0.26206130407221234, 0.9205864886216426)","(0.9810751676559448, 1.0130761861801147)","(1.0, 1.0)",unstable,False
0,"(0.061628024802206936, 1.3274927091511048)","(0.0005561344441957772, 1.9995765686035156)","(0.0, 2.0)",stable,True
0,"(-0.6618679519071168, 1.9769789667370352)","(0.00035709142684936523, 2.000067949295044)","(0.0, 2.0)",stable,True
0,"(0.30997950684347253, 1.7134480252659574)","(-0.0003682732640299946, 2.000267744064331)","(0.0, 2.0)",stable,True
0,"(0.5130520963628797, 2.635337161367119)","(0.00016201734251808375, 2.0003292560577393)","(0.0, 2.0)",stable,True
0,"(-0.3413644715811703, 1.6498399648893636)","(0.000493896019179374, 2.0009007453918457)","(0.0, 2.0)",stable,True
0,"(0.7249679275280909, 2.502852069312285)","(-0.00013912915892433375, 1.9999182224273682)","(0.0, 2.0)",stable,True
0,"(0.7644984717891037, 1.9379075587462506)","(0.9278514981269836, 1.051872968673706)","(1.0, 1.0)",unstable,False
0,"(0.5709262605744563, 2.070667734011709)","(0.0011449574958533049, 2.001688003540039)","(0.0, 2.0)",stable,True
0,"(-0.5235478697817557, 2.465051241796696)","(2.9277802241267636e-05, 1.9999523162841797)","(0.0, 2.0)",stable,True
0,"(-0.8727108364979008, 2.096295598370818)","(-0.00014760493650101125, 1.9997708797454834)","(0.0, 2.0)",stable,True
0,"(-0.08580824863981724, 2.096741161035244)","(-0.00011302679922664538, 1.999913215637207)","(0.0, 2.0)",stable,True
0,"(0.22859556498268033, 2.267296050360119)","(-0.00027785898419097066, 1.9998611211776733)","(0.0, 2.0)",stable,True
0,"(0.7884888562668313, 1.8049750115331382)","(0.9703966975212097, 1.0169336795806885)","(1.0, 1.0)",unstable,False
0,"(0.21162532344726073, 2.9668790023448794)","(-2.0056962966918945e-05, 1.999305009841919)","(0.0, 2.0)",stable,True
0,"(0.5715258946059282, 1.8582853543421343)","(-0.003598332405090332, 2.000807523727417)","(0.0, 2.0)",stable,True
0,"(-0.45154793161247414, 1.719956299611016)","(-0.0007291495567187667, 1.9994302988052368)","(0.0, 2.0)",stable,True
0,"(0.1503813585268369, 1.22713967965251)","(-0.00023358166799880564, 2.0014166831970215)","(0.0, 2.0)",stable,True
0,"(-0.38547454949117366, 2.5678047746696073)","(4.877448009210639e-05, 1.999916434288025)","(0.0, 2.0)",stable,True
0,"(0.5122575451032098, 2.325536296036578)","(0.006412863731384277, 2.0029494762420654)","(0.0, 2.0)",stable,True
0,"(0.5911695542881403, 2.203266593594088)","(-0.0004923701053485274, 1.999603509902954)","(0.0, 2.0)",stable,True
0,"(0.4493763464247423, 2.6612870116312117)","(-0.00012765526480507106, 2.000110626220703)","(0.0, 2.0)",stable,True
0,"(0.7917788966450368, 1.2971212867385478)","(0.9776802062988281, 1.0151197910308838)","(1.0, 1.0)",unstable,False
0,"(-0.18333521258659627, 1.9611181201632282)","(0.00024009049229789525, 2.0004591941833496)","(0.0, 2.0)",stable,True
0,"(0.8049284320003555, 3.056476243503042)","(-0.00170058012008667, 1.9984833002090454)","(0.0, 2.0)",stable,True
0,"(0.11892270683511345, 1.9747515847593733)","(-4.043728040414862e-05, 2.0000815391540527)","(0.0, 2.0)",stable,True
0,"(-0.08318074142236354, 1.9948297950110185)","(4.5228003727970645e-05, 2.0000922679901123)","(0.0, 2.0)",stable,True
0,"(0.06932852738315962, 2.8647628712945084)","(-0.00018499791622161865, 1.9976444244384766)","(0.0, 2.0)",stable,True
