,Unnamed: 0,"(x0, y0)",converged to,closest fp,stability,success,x0,y0,converged to with reg,closest fp with reg,stability with reg,success with reg
50,0,"(0.5170054402642632, 1.128275112641143)","(0.9521462321281433, 1.034990668296814)","(1.0, 1.0)",unstable,False,0.5170054402642632,1.128275112641143,"(2.588033748907037e-05, 2.0000839233398438)","(0.0, 2.0)",stable,True
51,0,"(1.2892937183956494, 1.370086057583501)","(0.9960276484489441, 1.0027790069580078)","(1.0, 1.0)",unstable,False,1.2892937183956494,1.370086057583501,"(-0.0002584219037089497, 1.9997432231903076)","(0.0, 2.0)",stable,True
52,0,"(0.41063867983798097, 0.8118580604853289)","(0.9836372137069702, 1.0108649730682373)","(1.0, 1.0)",unstable,False,0.41063867983798097,0.8118580604853289,"(3.8552283513126895e-05, 2.0002331733703613)","(0.0, 2.0)",stable,True
53,0,"(0.5855075574485387, 0.9401303146296397)","(0.9946304559707642, 1.0045720338821411)","(1.0, 1.0)",unstable,False,0.5855075574485387,0.9401303146296397,"(-0.0006771564367227256, 2.0005853176116943)","(0.0, 2.0)",stable,True
54,0,"(1.1572367824433274, 0.35235189317298554)","(2.8421053886413574, 0.06086704134941101)",,,False,1.1572367824433274,0.35235189317298554,"(3.001051664352417, -0.0019649327732622623)","(3.0, 0.0)",stable,True
55,0,"(1.036976814881324, 0.596495625490663)","(1.019439458847046, 0.9875776171684265)","(1.0, 1.0)",unstable,False,1.036976814881324,0.596495625490663,"(2.0178141593933105, 0.40020251274108887)",None,None,False
56,0,"(0.6028792288557299, 0.9861873800422211)","(0.9932900667190552, 1.0043972730636597)","(1.0, 1.0)",unstable,False,0.6028792288557299,0.9861873800422211,"(0.00012149810936534777, 1.9997978210449219)","(0.0, 2.0)",stable,True
57,0,"(1.1859877041060836, 0.8280688151595745)","(1.0152533054351807, 0.9897416830062866)","(1.0, 1.0)",unstable,False,1.1859877041060836,0.8280688151595745,"(2.9998340606689453, 0.00016226767911575735)","(3.0, 0.0)",stable,True
58,0,"(1.3078312578177278, 1.3812022968202715)","(0.9935644865036011, 1.004540205001831)","(1.0, 1.0)",unstable,False,1.3078312578177278,1.3812022968202715,"(-0.0009514570119790733, 2.000822067260742)","(0.0, 2.0)",stable,True
59,0,"(0.7951813170512978, 0.7899039789336182)","(1.00177001953125, 1.000328779220581)","(1.0, 1.0)",unstable,False,0.7951813170512978,0.7899039789336182,"(1.0035722255706787, 0.9980438947677612)","(1.0, 1.0)",unstable,False
60,0,"(1.4349807565168544, 1.301711241587371)","(0.9971897006034851, 1.0013710260391235)","(1.0, 1.0)",unstable,False,1.4349807565168544,1.301711241587371,"(0.07762155681848526, 1.8729279041290283)",None,None,False
61,0,"(1.458699083073462, 0.9627445352477504)","(1.0069150924682617, 0.994763970375061)","(1.0, 1.0)",unstable,False,1.458699083073462,0.9627445352477504,"(2.999662399291992, 0.00030504463938996196)","(3.0, 0.0)",stable,True
62,0,"(1.3425557563446737, 1.0424006404070254)","(1.0039535760879517, 0.9985407590866089)","(1.0, 1.0)",unstable,False,1.3425557563446737,1.0424006404070254,"(3.0000221729278564, -0.0002608775976113975)","(3.0, 0.0)",stable,True
63,0,"(0.6858712781309466, 1.2790307450780176)","(0.9680549502372742, 1.0237343311309814)","(1.0, 1.0)",unstable,False,0.6858712781309466,1.2790307450780176,"(7.263421866809949e-05, 1.9996318817138672)","(0.0, 2.0)",stable,True
64,0,"(0.4763734981012595, 1.0577773590224908)","(0.9777370691299438, 1.0148528814315796)","(1.0, 1.0)",unstable,False,0.4763734981012595,1.0577773590224908,"(0.000694102025590837, 1.997463583946228)","(0.0, 2.0)",stable,True
65,0,"(0.9485150508161097, 1.0580446966211463)","(0.9965311884880066, 1.0020885467529297)","(1.0, 1.0)",unstable,False,0.9485150508161097,1.0580446966211463,"(-0.00011287927918601781, 1.9999923706054688)","(0.0, 2.0)",stable,True
66,0,"(1.1371573389896081, 1.1603776302160713)","(0.9969687461853027, 1.0017828941345215)","(1.0, 1.0)",unstable,False,1.1371573389896081,1.1603776302160713,"(-0.0007679701084271073, 2.0005064010620117)","(0.0, 2.0)",stable,True
67,0,"(1.4730933137600988, 0.8829850069198829)","(1.007506012916565, 0.9934835433959961)","(1.0, 1.0)",unstable,False,1.4730933137600988,0.8829850069198829,"(3.0005011558532715, -0.00044057369814254344)","(3.0, 0.0)",stable,True
68,0,"(1.1269751940683563, 1.5801274014069275)","(-0.0018336295615881681, 0.00042214393033646047)","(0.0, 0.0)",unstable,False,1.1269751940683563,1.5801274014069275,"(-8.18252592580393e-05, 1.9993579387664795)","(0.0, 2.0)",stable,True
69,0,"(1.3429155367635568, 0.9149712126052806)","(1.0105271339416504, 0.9919074177742004)","(1.0, 1.0)",unstable,False,1.3429155367635568,0.9149712126052806,"(3.0001144409179688, 4.70280647277832e-05)","(3.0, 0.0)",stable,True
70,0,"(0.7290712410325155, 0.8319737797666097)","(0.9972027540206909, 1.0017001628875732)","(1.0, 1.0)",unstable,False,0.7290712410325155,0.8319737797666097,"(-4.863738922722405e-06, 2.000067949295044)","(0.0, 2.0)",stable,True
71,0,"(1.0902288151161021, 0.5362838077915061)","(3.0041251182556152, 0.0005789995193481445)","(3.0, 0.0)",stable,True,1.0902288151161021,0.5362838077915061,"(3.0090746879577637, -0.004393649287521839)","(3.0, 0.0)",stable,True
72,0,"(0.7687152703052959, 1.3406828648017644)","(0.9758974313735962, 1.016475796699524)","(1.0, 1.0)",unstable,False,0.7687152703052959,1.3406828648017644,"(0.0002151846856577322, 1.9995911121368408)","(0.0, 2.0)",stable,True
73,0,"(1.3073545270619258, 1.195321777621947)","(1.0015701055526733, 1.0005156993865967)","(1.0, 1.0)",unstable,False,1.3073545270619258,1.195321777621947,"(0.5611518025398254, 1.3456237316131592)",None,None,False
74,0,"(1.354701732572884, 1.1219599561564526)","(1.0031898021697998, 0.9988061189651489)","(1.0, 1.0)",unstable,False,1.354701732572884,1.1219599561564526,"(0.9947853088378906, 1.0035529136657715)","(1.0, 1.0)",unstable,False
75,0,"(1.2696258078548452, 1.396772206978727)","(0.9961835741996765, 1.0030508041381836)","(1.0, 1.0)",unstable,False,1.2696258078548452,1.396772206978727,"(-0.00011153220839332789, 1.9996763467788696)","(0.0, 2.0)",stable,True
76,0,"(1.475067337987022, 0.5782727720431287)","(1.0321638584136963, 0.9781225919723511)","(1.0, 1.0)",unstable,False,1.475067337987022,0.5782727720431287,"(3.000004768371582, -0.0001075625405064784)","(3.0, 0.0)",stable,True
77,0,"(0.8899988724480422, 0.9766708720979369)","(0.998031735420227, 1.0014257431030273)","(1.0, 1.0)",unstable,False,0.8899988724480422,0.9766708720979369,"(-0.0013851880794391036, 2.0014894008636475)","(0.0, 2.0)",stable,True
78,0,"(1.4829570592002133, 1.6338857461018252)","(0.008322644047439098, 0.00812544859945774)","(0.0, 0.0)",unstable,False,1.4829570592002133,1.6338857461018252,"(-0.007135557942092419, 2.000279426574707)","(0.0, 2.0)",stable,True
79,0,"(1.0713536241010682, 0.984850950855624)","(1.00296950340271, 0.9980341792106628)","(1.0, 1.0)",unstable,False,1.0713536241010682,0.984850950855624,"(1.0227758884429932, 0.984383761882782)","(1.0, 1.0)",unstable,False
80,0,"(0.9500915551465818, 0.996897877006611)","(0.998984694480896, 1.0002435445785522)","(1.0, 1.0)",unstable,False,0.9500915551465818,0.996897877006611,"(0.0004946470144204795, 1.999517798423767)","(0.0, 2.0)",stable,True
