,"(x0, y0)",converged to,closest fp,stability,success
0,"(1.4821561973260824, 1.6168100959725016)","(-0.00010917186591541395, -0.0033845901489257812)","(0.0, 0.0)",unstable,False
0,"(0.01773113306330154, 0.6864301008088816)","(-0.00026335156871937215, -0.0006694913026876748)","(0.0, 0.0)",unstable,False
0,"(0.3091792624142311, 0.9002171910493995)","(-0.0001327276258962229, 1.9993104934692383)","(0.0, 2.0)",stable,True
0,"(1.2620613040722124, -0.0794135113783574)","(3.000148057937622, -0.00019891708507202566)","(3.0, 0.0)",stable,True
0,"(1.061628024802207, 0.32749270915110495)","(3.000025987625122, 7.296204421436414e-05)","(3.0, 0.0)",stable,True
0,"(0.3381320480928832, 0.9769789667370351)","(-3.935694621759467e-05, 1.9999662637710571)","(0.0, 2.0)",stable,True
0,"(1.3099795068434725, 0.7134480252659575)","(2.99988055229187, 0.00037305353907868266)","(3.0, 0.0)",stable,True
0,"(1.5130520963628797, 1.635337161367119)","(0.002039098646491766, 2.0007400512695312)","(0.0, 2.0)",stable,True
0,"(0.6586355284188297, 0.6498399648893636)","(1.0310850143432617, 0.9787128567695618)","(1.0, 1.0)",unstable,False
0,"(1.724967927528091, 1.502852069312285)","(0.007979964837431908, 1.9855396747589111)","(0.0, 2.0)",stable,True
0,"(1.7644984717891037, 0.9379075587462506)","(2.999546766281128, -0.0005208492511883378)","(3.0, 0.0)",stable,True
0,"(1.5709262605744563, 1.070667734011709)","(1.0727713108062744, 0.9481744766235352)","(1.0, 1.0)",unstable,False
0,"(0.4764521302182443, 1.4650512417966959)","(0.0003369092883076519, 2.000403881072998)","(0.0, 2.0)",stable,True
0,"(0.12728916350209918, 1.0962955983708178)","(-0.00010102093074237928, 2.0009233951568604)","(0.0, 2.0)",stable,True
0,"(0.9141917513601827, 1.096741161035244)","(-0.0005318045732565224, 2.001457691192627)","(0.0, 2.0)",stable,True
0,"(1.2285955649826803, 1.2672960503601192)","(0.9887852668762207, 1.0068778991699219)","(1.0, 1.0)",unstable,False
0,"(1.7884888562668313, 0.8049750115331382)","(3.0009517669677734, -0.0006597399478778243)","(3.0, 0.0)",stable,True
0,"(1.2116253234472607, 1.9668790023448794)","(0.00011410713341319934, 2.0001566410064697)","(0.0, 2.0)",stable,True
0,"(1.5715258946059283, 0.8582853543421343)","(3.003286123275757, -0.004374086856842041)","(3.0, 0.0)",stable,True
0,"(0.5484520683875258, 0.719956299611016)","(0.9804984927177429, 1.0129200220108032)","(1.0, 1.0)",unstable,False
0,"(1.150381358526837, 0.22713967965251014)","(2.994715452194214, 0.0008437365177087486)","(3.0, 0.0)",stable,True
0,"(0.6145254505088263, 1.5678047746696073)","(0.0001801610051188618, 1.9996287822723389)","(0.0, 2.0)",stable,True
0,"(1.5122575451032096, 1.325536296036578)","(-0.014918970875442028, -0.02029888704419136)","(0.0, 0.0)",unstable,False
0,"(1.5911695542881403, 1.2032665935940878)","(1.0150058269500732, 0.9890213012695312)","(1.0, 1.0)",unstable,False
0,"(1.4493763464247422, 1.6612870116312117)","(-0.0006910323863849044, -0.006089210510253906)","(0.0, 0.0)",unstable,False
0,"(1.7917788966450368, 0.29712128673854776)","(3.000028610229492, -0.0002532005310058594)","(3.0, 0.0)",stable,True
